transaction_id;date;customer_id;product_id;quantity;campaign_id
2471;11/12/23;C1027;P112;4;MC1004
2472;10/12/23;C1045;P114;1;MC1003
2473;2/10/23;C1033;P120;1;MC1005
2474;7/2/23;C1019;P110;9;MC1004
2475;2/6/23;C1021;P118;6;MC1001
2476;18/3/23;C1038;P112;7;MC1005
2477;8/1/23;C1017;P117;9;MC1005
2478;4/8/23;C1040;P103;9;MC1005
2479;7/3/23;C1002;P110;7;MC1001
2480;29/7/23;C1012;P108;8;MC1005
2481;16/12/23;C1023;P114;1;MC1003
2482;31/1/23;C1015;P120;5;MC1004
2483;1/12/23;C1042;P119;9;MC1004
2484;11/9/23;C1006;P101;10;MC1005
2485;24/11/23;C1012;P102;3;MC1002
2486;28/7/23;C1004;P108;3;MC1005
2487;3/6/23;C1007;P102;6;MC1004
2488;10/1/23;C1043;P114;10;MC1001
2489;6/3/23;C1006;P114;8;MC1004
2490;2/7/23;C1034;P109;8;MC1003
2491;3/3/23;C1044;P115;9;MC1005
2492;8/6/23;C1001;P108;8;MC1002
2493;3/11/23;C1022;P117;1;MC1004
2494;8/10/23;C1034;P115;6;MC1005
2495;2/3/23;C1045;P120;4;MC1001
2496;25/10/23;C1048;P112;9;MC1003
2497;3/4/23;C1001;P114;3;MC1004
2498;4/1/23;C1030;P119;10;MC1003
2499;17/3/23;C1007;P118;10;MC1002
2500;18/5/23;C1008;P112;3;MC1002
2501;7/4/23;C1010;P101;4;MC1004
2502;26/9/23;C1044;P103;8;MC1005
2503;26/11/23;C1040;P116;1;MC1001
2504;18/3/23;C1050;P115;1;MC1002
2505;21/12/23;C1043;P116;10;MC1003
2506;24/11/23;C1039;P106;2;MC1004
2507;26/12/23;C1010;P107;9;MC1002
2508;18/2/23;C1004;P105;9;MC1002
2509;2/9/23;C1039;P101;8;MC1004
2510;24/4/23;C1007;P120;3;MC1005
2511;21/9/23;C1003;P114;4;MC1005
2512;20/1/23;C1041;P116;3;MC1005
2513;25/8/23;C1010;P115;1;MC1001
2514;2/9/23;C1046;P117;5;MC1001
2515;26/12/23;C1011;P111;9;MC1004
2516;26/4/23;C1011;P110;5;MC1001
2517;2/3/23;C1026;P103;2;MC1001
2518;10/3/23;C1014;P103;1;MC1002
2519;12/6/23;C1001;P118;4;MC1003
2520;16/6/23;C1002;P120;8;MC1005
2521;12/11/23;C1039;P106;7;MC1003
2522;18/6/23;C1033;P101;4;MC1004
2523;13/10/23;C1032;P103;1;MC1003
2524;27/7/23;C1037;P114;4;MC1005
2525;2/3/23;C1008;P111;10;MC1001
2526;27/3/23;C1039;P108;3;MC1002
2527;3/1/23;C1039;P113;7;MC1001
2528;19/6/23;C1026;P119;5;MC1001
2529;10/6/23;C1025;P112;10;MC1004
2530;27/3/23;C1003;P109;2;MC1001
2531;25/1/23;C1041;P108;10;MC1002
2532;9/8/23;C1007;P107;1;MC1001
2533;16/6/23;C1037;P115;9;MC1005
2534;9/11/23;C1039;P104;3;MC1003
2535;18/4/23;C1039;P108;3;MC1002
2536;14/5/23;C1033;P116;1;MC1001
2537;22/6/23;C1037;P103;1;MC1003
2538;2/10/23;C1030;P110;10;MC1002
2539;13/5/23;C1047;P116;6;MC1001
2540;12/10/23;C1025;P117;2;MC1002
2541;24/4/23;C1016;P112;3;MC1005
2542;15/9/23;C1004;P109;3;MC1002
2543;8/5/23;C1039;P110;8;MC1002
2544;5/2/23;C1017;P104;7;MC1004
2545;12/8/23;C1019;P104;3;MC1001
2546;3/5/23;C1001;P110;5;MC1001
2547;26/2/23;C1046;P109;3;MC1002
2548;25/3/23;C1006;P119;6;MC1004
2549;28/1/23;C1044;P110;6;MC1005
2550;13/6/23;C1038;P104;9;MC1005
2551;8/11/23;C1026;P104;2;MC1005
2552;19/11/23;C1041;P118;9;MC1005
2553;8/12/23;C1046;P103;9;MC1004
2554;22/2/23;C1022;P105;5;MC1003
2555;10/10/23;C1022;P109;9;MC1001
2556;26/1/23;C1006;P105;10;MC1003
2557;4/1/23;C1041;P108;7;MC1005
2558;27/5/23;C1005;P113;1;MC1001
2559;20/1/23;C1023;P113;1;MC1003
2560;17/6/23;C1018;P111;3;MC1002
2561;18/3/23;C1043;P112;2;MC1004
2562;10/3/23;C1022;P120;6;MC1004
2563;3/12/23;C1017;P112;7;MC1003
2564;20/2/23;C1050;P118;4;MC1002
2565;6/3/23;C1008;P119;10;MC1001
2566;2/12/23;C1025;P101;4;MC1001
2567;6/9/23;C1030;P106;9;MC1002
2568;21/5/23;C1024;P105;9;MC1004
2569;17/9/23;C1010;P112;3;MC1004
2570;1/6/23;C1041;P110;8;MC1004
2571;22/5/23;C1037;P118;9;MC1005
2572;14/1/23;C1046;P105;10;MC1004
2573;6/10/23;C1014;P115;2;MC1005
2574;14/6/23;C1039;P116;3;MC1005
2575;18/5/23;C1044;P107;10;MC1002
2576;28/12/23;C1042;P105;1;MC1001
2577;16/10/23;C1012;P111;6;MC1004
2578;3/5/23;C1048;P106;3;MC1003
2579;15/11/23;C1047;P103;5;MC1002
2580;17/5/23;C1045;P101;7;MC1002
2581;17/4/23;C1032;P120;8;MC1001
2582;15/7/23;C1030;P103;1;MC1001
2583;5/12/23;C1041;P108;8;MC1005
2584;2/2/23;C1043;P103;3;MC1001
2585;12/9/23;C1035;P120;7;MC1002
2586;7/4/23;C1007;P107;9;MC1004
2587;6/6/23;C1025;P115;9;MC1003
2588;15/12/23;C1025;P106;5;MC1001
2589;14/2/23;C1048;P120;7;MC1002
2590;11/5/23;C1043;P113;7;MC1005
2591;11/4/23;C1034;P111;7;MC1002
2592;24/3/23;C1044;P120;5;MC1004
2593;19/5/23;C1010;P115;6;MC1001
2594;6/1/23;C1019;P102;4;MC1004
2595;16/8/23;C1001;P108;8;MC1005
2596;16/11/23;C1005;P112;9;MC1005
2597;24/5/23;C1029;P119;1;MC1003
2598;28/9/23;C1036;P106;4;MC1002
2599;16/7/23;C1048;P118;8;MC1003
2600;27/12/23;C1018;P105;8;MC1003
2601;9/6/23;C1039;P119;10;MC1003
2602;18/4/23;C1014;P118;6;MC1001
2603;3/8/23;C1005;P114;5;MC1004
2604;24/1/23;C1007;P101;7;MC1001
2605;8/4/23;C1013;P116;8;MC1005
2606;27/8/23;C1031;P118;1;MC1005
2607;18/8/23;C1039;P113;8;MC1005
2608;20/1/23;C1002;P113;8;MC1005
2609;19/4/23;C1004;P107;1;MC1004
2610;16/5/23;C1030;P111;7;MC1002
2611;11/5/23;C1040;P113;4;MC1003
2612;12/9/23;C1042;P104;10;MC1002
2613;20/2/23;C1038;P119;8;MC1004
2614;15/9/23;C1034;P101;3;MC1002
2615;17/7/23;C1024;P112;9;MC1003
2616;6/5/23;C1046;P113;1;MC1004
2617;10/3/23;C1029;P101;10;MC1004
2618;1/6/23;C1003;P101;2;MC1003
2619;9/3/23;C1004;P105;9;MC1003
2620;1/3/23;C1021;P110;3;MC1001
2621;4/9/23;C1033;P110;9;MC1005
2622;16/6/23;C1044;P116;5;MC1003
2623;10/1/23;C1039;P109;7;MC1003
2624;8/9/23;C1017;P104;5;MC1001
2625;13/3/23;C1018;P119;1;MC1004
2626;2/3/23;C1021;P102;2;MC1003
2627;18/9/23;C1043;P114;2;MC1004
2628;12/4/23;C1025;P113;8;MC1002
2629;15/9/23;C1011;P109;1;MC1003
2630;18/3/23;C1020;P118;2;MC1002
2631;15/6/23;C1023;P114;1;MC1001
2632;18/1/23;C1006;P114;8;MC1001
2633;4/3/23;C1028;P113;5;MC1004
2634;13/6/23;C1033;P102;8;MC1001
2635;19/7/23;C1004;P104;1;MC1002
2636;29/6/23;C1018;P105;2;MC1003
2637;22/5/23;C1037;P102;4;MC1005
2638;10/11/23;C1017;P117;8;MC1001
2639;25/2/23;C1037;P106;1;MC1003
2640;13/1/23;C1048;P115;2;MC1001
2641;12/9/23;C1016;P111;7;MC1001
2642;24/1/23;C1046;P107;3;MC1001
2643;17/3/23;C1013;P114;6;MC1002
2644;24/4/23;C1045;P115;7;MC1001
2645;23/4/23;C1043;P118;1;MC1005
2646;29/12/23;C1045;P113;8;MC1005
2647;22/1/23;C1030;P101;3;MC1003
2648;28/6/23;C1039;P117;6;MC1001
2649;10/12/23;C1012;P114;3;MC1004
2650;18/4/23;C1036;P116;7;MC1005
2651;1/9/23;C1044;P118;2;MC1004
2652;4/6/23;C1002;P104;2;MC1002
2653;8/5/23;C1004;P101;4;MC1001
2654;7/5/23;C1007;P112;1;MC1002
2655;27/5/23;C1013;P101;5;MC1001
2656;15/3/23;C1025;P119;4;MC1003
2657;1/8/23;C1004;P116;7;MC1001
2658;23/2/23;C1037;P116;7;MC1001
2659;1/8/23;C1005;P114;5;MC1002
2660;22/11/23;C1032;P116;3;MC1004
2661;13/1/23;C1043;P107;1;MC1004
2662;24/3/23;C1049;P103;5;MC1005
2663;6/9/23;C1017;P112;10;MC1002
2664;5/11/23;C1023;P111;3;MC1002
2665;9/6/23;C1014;P110;6;MC1001
2666;17/6/23;C1026;P114;2;MC1002
2667;29/10/23;C1021;P113;1;MC1001
2668;28/1/23;C1013;P105;6;MC1001
2669;17/3/23;C1036;P106;2;MC1003
2670;7/1/23;C1036;P107;1;MC1002
2671;25/11/23;C1004;P101;9;MC1002
2672;29/12/23;C1003;P106;10;MC1005
2673;19/1/23;C1048;P115;4;MC1001
2674;18/3/23;C1008;P106;3;MC1003
2675;22/1/23;C1042;P116;9;MC1002
2676;1/11/23;C1045;P117;10;MC1001
2677;14/1/23;C1027;P118;4;MC1004
2678;26/6/23;C1012;P120;3;MC1003
2679;24/2/23;C1029;P117;7;MC1004
2680;10/9/23;C1031;P117;1;MC1001
2681;24/3/23;C1009;P119;3;MC1005
2682;11/11/23;C1036;P106;4;MC1001
2683;7/3/23;C1006;P104;6;MC1005
2684;7/5/23;C1001;P101;7;MC1003
2685;27/9/23;C1022;P105;4;MC1005
2686;22/1/23;C1019;P102;1;MC1004
2687;1/1/23;C1045;P102;3;MC1001
2688;26/4/23;C1001;P103;5;MC1001
2689;23/4/23;C1032;P103;10;MC1001
2690;10/11/23;C1034;P114;2;MC1002
2691;18/1/23;C1041;P118;5;MC1003
2692;19/4/23;C1034;P101;2;MC1005
2693;8/4/23;C1018;P108;6;MC1003
2694;10/7/23;C1042;P110;7;MC1001
2695;19/5/23;C1003;P104;4;MC1002
2696;1/1/24;C1032;P107;9;MC1001
2697;14/12/23;C1031;P119;9;MC1003
2698;14/5/23;C1002;P110;4;MC1002
2699;27/6/23;C1011;P118;10;MC1002
2700;22/10/23;C1010;P117;1;MC1004
2701;21/6/23;C1047;P110;8;MC1004
2702;21/1/23;C1047;P104;3;MC1003
2703;14/6/23;C1029;P101;10;MC1003
2704;16/6/23;C1020;P110;10;MC1004
2705;20/4/23;C1050;P106;10;MC1002
2706;22/10/23;C1040;P114;2;MC1005
2707;4/4/23;C1049;P118;3;MC1005
2708;21/3/23;C1018;P108;7;MC1002
2709;29/12/23;C1014;P107;3;MC1005
2710;27/8/23;C1016;P120;4;MC1004
2711;13/7/23;C1007;P109;7;MC1005
2712;16/1/23;C1017;P113;6;MC1004
2713;25/5/23;C1008;P104;5;MC1004
2714;12/5/23;C1040;P113;6;MC1001
2715;1/12/23;C1010;P113;5;MC1001
2716;20/1/23;C1039;P115;4;MC1002
2717;30/3/23;C1042;P104;8;MC1004
2718;12/11/23;C1001;P118;3;MC1003
2719;27/11/23;C1026;P103;5;MC1002
2720;16/1/23;C1035;P103;9;MC1005
2721;14/1/23;C1040;P119;5;MC1005
2722;2/2/23;C1048;P111;10;MC1004
2723;15/10/23;C1043;P111;8;MC1005
2724;17/10/23;C1033;P115;2;MC1002
2725;29/5/23;C1041;P115;8;MC1001
2726;2/5/23;C1026;P119;10;MC1005
2727;10/11/23;C1003;P110;6;MC1001
2728;23/8/23;C1015;P120;6;MC1001
2729;8/2/23;C1037;P118;8;MC1002
2730;9/3/23;C1001;P104;3;MC1003
2731;14/6/23;C1034;P103;3;MC1001
2732;13/5/23;C1016;P108;8;MC1003
2733;10/5/23;C1022;P108;7;MC1005
2734;28/9/23;C1004;P109;5;MC1002
2735;4/6/23;C1010;P113;6;MC1003
2736;25/12/23;C1046;P107;10;MC1005
2737;31/1/23;C1004;P106;8;MC1002
2738;31/3/23;C1045;P109;3;MC1005
2739;19/12/23;C1046;P103;6;MC1005
2740;25/11/23;C1030;P110;4;MC1002
2741;8/4/23;C1004;P112;2;MC1001
2742;1/11/23;C1004;P116;8;MC1001
2743;13/2/23;C1047;P113;7;MC1004
2744;30/10/23;C1031;P117;8;MC1003
2745;14/3/23;C1015;P112;2;MC1004
2746;19/1/23;C1022;P118;9;MC1005
2747;29/8/23;C1018;P106;3;MC1002
2748;26/1/23;C1032;P111;3;MC1001
2749;18/5/23;C1020;P110;7;MC1005
2750;11/1/23;C1002;P117;5;MC1005
2751;1/9/23;C1027;P111;10;MC1004
2752;30/1/23;C1038;P108;1;MC1001
2753;22/6/23;C1004;P106;10;MC1002
2754;16/7/23;C1025;P117;1;MC1003
2755;11/5/23;C1028;P119;9;MC1003
2756;19/11/23;C1038;P109;7;MC1004
2757;4/11/23;C1024;P111;1;MC1003
2758;20/3/23;C1050;P105;1;MC1001
2759;4/11/23;C1029;P103;4;MC1001
2760;20/5/23;C1031;P103;9;MC1005
2761;7/2/23;C1011;P118;10;MC1005
2762;28/4/23;C1013;P101;7;MC1003
2763;15/1/23;C1028;P108;7;MC1003
2764;11/9/23;C1016;P118;1;MC1005
2765;6/12/23;C1016;P110;6;MC1005
2766;30/5/23;C1047;P116;8;MC1002
2767;21/8/23;C1039;P112;8;MC1005
2768;23/11/23;C1022;P104;9;MC1002
2769;27/10/23;C1050;P109;6;MC1004
2770;1/12/23;C1031;P111;5;MC1005
2771;27/11/23;C1014;P113;4;MC1004
2772;19/6/23;C1008;P114;3;MC1001
2773;7/11/23;C1048;P107;5;MC1003
2774;12/3/23;C1049;P120;9;MC1003
2775;8/4/23;C1041;P120;4;MC1003
2776;19/9/23;C1028;P105;8;MC1004
2777;26/2/23;C1045;P115;10;MC1003
2778;20/11/23;C1026;P106;5;MC1001
2779;18/9/23;C1039;P110;7;MC1004
2780;12/8/23;C1014;P106;7;MC1003
2781;21/12/23;C1041;P108;4;MC1004
2782;6/5/23;C1025;P101;3;MC1005
2783;4/3/23;C1011;P104;10;MC1002
2784;12/11/23;C1009;P119;7;MC1003
2785;25/3/23;C1047;P111;6;MC1001
2786;3/4/23;C1012;P120;5;MC1003
2787;12/1/23;C1038;P104;1;MC1003
2788;2/9/23;C1005;P117;2;MC1005
2789;6/12/23;C1016;P109;1;MC1005
2790;7/2/23;C1036;P120;2;MC1002
2791;13/8/23;C1011;P101;8;MC1001
2792;10/7/23;C1007;P108;7;MC1005
2793;11/3/23;C1022;P101;10;MC1003
2794;24/12/23;C1028;P112;6;MC1004
2795;22/9/23;C1027;P103;10;MC1001
2796;29/1/23;C1025;P104;3;MC1004
2797;13/9/23;C1031;P102;10;MC1003
2798;29/11/23;C1012;P117;10;MC1004
2799;1/3/23;C1005;P119;4;MC1005
2800;21/12/23;C1017;P117;4;MC1002
2801;22/11/23;C1020;P119;8;MC1005
2802;21/4/23;C1014;P117;2;MC1004
2803;4/9/23;C1049;P116;1;MC1001
2804;30/11/23;C1004;P108;2;MC1001
2805;15/4/23;C1018;P103;1;MC1005
2806;22/7/23;C1018;P115;7;MC1003
2807;3/11/23;C1021;P120;7;MC1002
2808;19/9/23;C1018;P113;1;MC1003
2809;11/11/23;C1001;P101;7;MC1005
2810;23/5/23;C1038;P112;5;MC1002
2811;28/8/23;C1048;P115;6;MC1001
2812;14/6/23;C1032;P119;4;MC1002
2813;5/2/23;C1008;P113;9;MC1004
2814;5/6/23;C1004;P110;5;MC1002
2815;1/2/23;C1024;P109;7;MC1005
2816;10/11/23;C1003;P115;3;MC1003
2817;12/8/23;C1020;P103;7;MC1004
2818;24/5/23;C1026;P115;9;MC1001
2819;2/6/23;C1030;P115;2;MC1003
2820;7/3/23;C1011;P106;10;MC1001
2821;31/10/23;C1002;P116;7;MC1004
2822;19/8/23;C1047;P113;10;MC1001
2823;1/6/23;C1017;P119;8;MC1004
2824;10/4/23;C1006;P110;5;MC1001
2825;3/8/23;C1012;P109;6;MC1003
2826;5/1/23;C1048;P101;1;MC1003
2827;29/1/23;C1004;P112;7;MC1001
2828;13/11/23;C1032;P110;1;MC1001
2829;28/10/23;C1022;P106;2;MC1001
2830;19/7/23;C1001;P106;1;MC1004
2831;1/9/23;C1045;P116;10;MC1003
2832;14/8/23;C1006;P106;2;MC1005
2833;5/1/23;C1036;P103;8;MC1002
2834;2/5/23;C1019;P116;7;MC1005
2835;30/1/23;C1050;P105;10;MC1001
2836;28/10/23;C1043;P112;8;MC1004
2837;20/3/23;C1034;P109;6;MC1001
2838;5/1/23;C1011;P106;7;MC1003
2839;12/3/23;C1036;P111;4;MC1001
2840;2/10/23;C1024;P113;8;MC1001
2841;22/7/23;C1043;P118;5;MC1005
2842;27/1/23;C1030;P103;3;MC1004
2843;29/8/23;C1043;P105;4;MC1001
2844;31/5/23;C1038;P114;7;MC1001
2845;22/11/23;C1027;P118;8;MC1004
2846;14/1/23;C1014;P108;6;MC1005
2847;12/11/23;C1033;P108;9;MC1004
2848;4/6/23;C1024;P110;4;MC1003
2849;4/11/23;C1014;P117;4;MC1005
2850;12/4/23;C1012;P113;4;MC1002
2851;20/10/23;C1041;P104;2;MC1002
2852;10/1/23;C1005;P103;7;MC1004
2853;2/6/23;C1021;P105;6;MC1005
2854;14/2/23;C1035;P110;9;MC1003
2855;28/1/23;C1040;P116;10;MC1004
2856;3/10/23;C1040;P117;3;MC1001
2857;7/5/23;C1039;P102;10;MC1004
2858;1/8/23;C1050;P107;7;MC1003
2859;24/9/23;C1001;P116;1;MC1002
2860;29/10/23;C1001;P106;6;MC1001
2861;6/8/23;C1050;P117;2;MC1003
2862;16/5/23;C1017;P102;1;MC1001
2863;25/12/23;C1048;P115;3;MC1002
2864;8/4/23;C1006;P114;10;MC1003
2865;15/7/23;C1044;P118;3;MC1004
2866;10/10/23;C1045;P106;6;MC1001
2867;9/3/23;C1014;P119;7;MC1005
2868;5/5/23;C1037;P106;8;MC1005
2869;20/4/23;C1049;P113;2;MC1004
2870;6/7/23;C1043;P103;8;MC1005
2871;20/9/23;C1019;P118;6;MC1002
2872;13/1/23;C1036;P113;9;MC1004
2873;12/3/23;C1015;P111;2;MC1001
2874;13/4/23;C1028;P105;1;MC1002
2875;14/11/23;C1030;P104;5;MC1001
2876;8/11/23;C1019;P104;4;MC1004
2877;27/2/23;C1012;P101;8;MC1004
2878;10/1/23;C1047;P107;6;MC1004
2879;2/6/23;C1044;P112;1;MC1004
2880;20/4/23;C1046;P105;6;MC1002
2881;19/11/23;C1033;P101;5;MC1005
2882;4/4/23;C1012;P117;7;MC1001
2883;3/4/23;C1036;P112;1;MC1003
2884;31/5/23;C1036;P101;6;MC1005
2885;18/10/23;C1004;P114;7;MC1004
2886;24/4/23;C1005;P108;8;MC1002
2887;2/7/23;C1012;P119;7;MC1004
2888;31/3/23;C1002;P116;4;MC1002
2889;1/8/23;C1040;P111;9;MC1001
2890;23/7/23;C1034;P111;5;MC1005
2891;17/7/23;C1002;P103;4;MC1005
2892;22/8/23;C1023;P107;2;MC1005
2893;7/7/23;C1042;P102;4;MC1002
2894;27/10/23;C1019;P102;6;MC1005
2895;15/1/23;C1038;P103;9;MC1002
2896;28/1/23;C1001;P114;8;MC1004
2897;13/11/23;C1017;P107;5;MC1003
2898;3/5/23;C1011;P106;4;MC1004
2899;5/12/23;C1026;P111;6;MC1002
2900;6/2/23;C1018;P105;2;MC1001
2901;24/11/23;C1036;P104;1;MC1002
2902;11/1/23;C1004;P105;6;MC1001
2903;14/3/23;C1024;P107;7;MC1001
2904;3/2/23;C1013;P114;7;MC1003
2905;16/1/23;C1003;P103;4;MC1004
2906;8/6/23;C1037;P119;3;MC1005
2907;26/10/23;C1030;P116;2;MC1001
2908;18/11/23;C1012;P110;6;MC1001
2909;10/11/23;C1016;P104;7;MC1005
2910;23/3/23;C1013;P106;2;MC1004
2911;14/3/23;C1019;P120;3;MC1005
2912;7/7/23;C1025;P112;3;MC1001
2913;22/12/23;C1037;P120;4;MC1004
2914;14/9/23;C1025;P111;8;MC1003
2915;1/8/23;C1031;P104;4;MC1002
2916;26/12/23;C1045;P108;8;MC1004
2917;26/2/23;C1043;P114;4;MC1004
2918;8/6/23;C1037;P114;10;MC1003
2919;18/1/23;C1025;P119;6;MC1004
2920;10/6/23;C1046;P114;3;MC1003
2921;23/1/23;C1018;P113;1;MC1003
2922;20/4/23;C1024;P119;6;MC1005
2923;29/11/23;C1033;P112;8;MC1005
2924;28/3/23;C1026;P118;3;MC1002
2925;13/1/23;C1018;P117;7;MC1003
2926;29/10/23;C1032;P102;8;MC1005
2927;22/12/23;C1021;P112;2;MC1004
2928;28/11/23;C1039;P107;8;MC1004
2929;18/12/23;C1015;P101;8;MC1002
2930;4/12/23;C1040;P109;5;MC1005
2931;19/1/23;C1026;P117;7;MC1004
2932;13/10/23;C1012;P105;1;MC1001
2933;26/3/23;C1050;P104;3;MC1003
2934;3/10/23;C1043;P107;7;MC1001
2935;19/5/23;C1003;P115;8;MC1003
2936;9/6/23;C1048;P109;4;MC1003
2937;5/10/23;C1015;P115;6;MC1004
2938;11/6/23;C1009;P103;5;MC1003
2939;12/4/23;C1008;P109;1;MC1001
2940;17/3/23;C1039;P112;10;MC1002
2941;8/3/23;C1012;P118;3;MC1005
2942;26/10/23;C1036;P107;9;MC1003
2943;1/1/23;C1032;P104;10;MC1005
2944;7/8/23;C1004;P102;4;MC1004
2945;3/3/23;C1005;P110;2;MC1001
2946;19/1/23;C1043;P109;1;MC1002
2947;10/9/23;C1024;P109;8;MC1003
2948;24/6/23;C1025;P109;8;MC1002
2949;16/12/23;C1012;P110;8;MC1003
2950;19/12/23;C1025;P108;4;MC1003
2951;16/5/23;C1034;P116;5;MC1004
2952;10/12/23;C1020;P114;4;MC1002
2953;25/8/23;C1005;P118;9;MC1005
2954;20/3/23;C1006;P105;10;MC1001
2955;9/11/23;C1038;P108;6;MC1001
2956;14/12/23;C1022;P120;4;MC1005
2957;25/7/23;C1033;P109;9;MC1005
2958;31/3/23;C1025;P101;9;MC1005
2959;2/11/23;C1037;P116;8;MC1005
2960;9/11/23;C1037;P117;9;MC1005
2961;27/5/23;C1010;P119;7;MC1001
2962;17/2/23;C1019;P109;4;MC1002
2963;4/4/23;C1025;P111;4;MC1003
2964;4/12/23;C1019;P112;3;MC1001
2965;30/12/23;C1035;P116;1;MC1005
2966;18/9/23;C1036;P108;1;MC1005
2967;6/3/23;C1009;P114;1;MC1002
2968;27/6/23;C1049;P108;9;MC1003
2969;26/4/23;C1016;P110;6;MC1002
2970;9/8/23;C1046;P102;9;MC1002
2971;22/7/23;C1008;P110;4;MC1005
2972;5/9/23;C1046;P101;5;MC1003
2973;24/11/23;C1037;P115;8;MC1005
2974;5/6/23;C1047;P110;9;MC1003
2975;14/10/23;C1036;P116;8;MC1004
2976;25/1/23;C1048;P101;4;MC1002
2977;19/5/23;C1046;P107;2;MC1003
2978;23/4/23;C1031;P112;6;MC1003
2979;14/2/23;C1035;P110;9;MC1004
2980;17/3/23;C1009;P106;1;MC1001
2981;26/1/23;C1037;P118;9;MC1005
2982;14/2/23;C1049;P114;8;MC1005
2983;22/12/23;C1048;P105;2;MC1001
2984;17/12/23;C1045;P114;3;MC1003
2985;8/8/23;C1021;P113;6;MC1004
2986;23/3/23;C1043;P101;2;MC1005
2987;3/5/23;C1028;P107;2;MC1003
2988;22/4/23;C1042;P115;10;MC1001
2989;30/5/23;C1005;P120;9;MC1001
2990;17/3/23;C1015;P107;7;MC1002
2991;28/1/23;C1010;P111;8;MC1001
2992;22/10/23;C1013;P104;1;MC1005
2993;2/5/23;C1016;P117;1;MC1002
2994;22/12/23;C1029;P117;9;MC1003
2995;21/3/23;C1024;P118;5;MC1001
2996;14/3/23;C1020;P119;5;MC1003
2997;30/10/23;C1020;P116;8;MC1003
2998;30/1/23;C1026;P120;4;MC1005
2999;14/5/23;C1020;P106;4;MC1005
3000;4/11/23;C1039;P102;5;MC1002
3001;24/6/23;C1012;P110;5;MC1002
3002;21/1/23;C1042;P113;7;MC1002
3003;15/7/23;C1036;P107;7;MC1002
3004;1/6/23;C1023;P102;8;MC1002
3005;15/4/23;C1019;P108;2;MC1004
3006;1/10/23;C1046;P102;1;MC1003
3007;1/6/23;C1001;P102;1;MC1003
3008;19/11/23;C1041;P108;9;MC1005
3009;25/9/23;C1002;P108;4;MC1005
3010;25/9/23;C1019;P115;9;MC1003
3011;3/10/23;C1013;P111;8;MC1004
3012;28/2/23;C1028;P110;1;MC1004
3013;31/3/23;C1034;P101;1;MC1001
3014;4/7/23;C1030;P107;5;MC1002
3015;10/10/23;C1020;P117;9;MC1005
3016;3/5/23;C1046;P106;2;MC1003
3017;7/7/23;C1009;P113;4;MC1003
3018;2/1/23;C1045;P115;4;MC1004
3019;17/1/23;C1030;P115;7;MC1001
3020;29/11/23;C1013;P108;4;MC1002
3021;3/11/23;C1046;P113;8;MC1005
3022;11/1/23;C1031;P111;8;MC1004
3023;1/4/23;C1016;P112;7;MC1005
3024;24/8/23;C1020;P115;10;MC1002
3025;12/11/23;C1026;P120;3;MC1002
3026;23/8/23;C1005;P113;7;MC1003
3027;22/8/23;C1034;P112;3;MC1005
3028;28/1/23;C1025;P112;6;MC1002
3029;21/4/23;C1036;P114;5;MC1003
3030;9/11/23;C1049;P107;5;MC1001
3031;14/3/23;C1007;P106;2;MC1005
3032;22/10/23;C1045;P103;3;MC1005
3033;12/5/23;C1016;P115;10;MC1002
3034;8/12/23;C1006;P109;7;MC1001
3035;22/3/23;C1042;P113;10;MC1005
3036;30/5/23;C1033;P117;1;MC1003
3037;26/1/23;C1033;P105;9;MC1004
3038;11/4/23;C1035;P113;3;MC1004
3039;20/11/23;C1044;P119;10;MC1005
3040;13/3/23;C1010;P116;5;MC1004
3041;4/5/23;C1021;P113;7;MC1002
3042;12/10/23;C1023;P119;9;MC1001
3043;23/3/23;C1026;P115;5;MC1004
3044;26/3/23;C1042;P111;2;MC1005
3045;24/1/23;C1011;P110;5;MC1003
3046;27/10/23;C1029;P112;9;MC1004
3047;23/11/23;C1036;P116;1;MC1002
3048;19/3/23;C1041;P119;3;MC1004
3049;20/4/23;C1022;P110;7;MC1001
3050;22/9/23;C1014;P113;3;MC1002
3051;20/7/23;C1003;P115;2;MC1003
3052;25/7/23;C1026;P112;6;MC1005
3053;4/10/23;C1029;P101;7;MC1004
3054;15/12/23;C1020;P104;3;MC1003
3055;29/11/23;C1036;P106;8;MC1001
3056;1/11/23;C1029;P102;9;MC1004
3057;6/6/23;C1026;P114;8;MC1004
3058;18/11/23;C1025;P110;8;MC1005
3059;2/5/23;C1040;P116;9;MC1002
3060;6/4/23;C1029;P109;3;MC1001
3061;18/12/23;C1001;P108;9;MC1002
3062;29/9/23;C1040;P112;8;MC1001
3063;9/2/23;C1011;P118;6;MC1005
3064;14/8/23;C1035;P116;4;MC1005
3065;19/11/23;C1041;P103;1;MC1002
3066;1/8/23;C1005;P115;10;MC1005
3067;16/5/23;C1014;P103;7;MC1005
3068;18/7/23;C1006;P105;9;MC1002
3069;31/7/23;C1025;P110;5;MC1001
3070;25/11/23;C1004;P114;1;MC1002
3071;14/9/23;C1016;P118;10;MC1005
3072;8/5/23;C1014;P118;5;MC1002
3073;30/9/23;C1050;P108;5;MC1005
3074;24/12/23;C1019;P111;5;MC1003
3075;5/3/23;C1003;P103;3;MC1002
3076;4/7/23;C1023;P115;10;MC1003
3077;15/10/23;C1028;P108;9;MC1001
